id,ident,type,name,municipality,iso_country,iata,icao,latitude_deg,longitude_deg
26453,VANP,large_airport,Dr. Babasaheb Ambedkar International Airport,Nagpur,IN,NAG,VANP,21.092199,79.047203
3301,VAOZ,large_airport,Nashik International Airport,Nashik,IN,ISK,VAOZ,20.119101,73.912903
26455,VAPO,large_airport,Pune International Airport,Pune,IN,PNQ,VAPO,18.5821,73.919701
26456,VAPR,medium_airport,Porbandar Airport,Porbandar,IN,PBD,VAPR,21.649524,69.656405
327452,VASD,large_airport,Shirdi International Airport,Kakadi,IN,SAG,VASD,19.689211,74.373655
26461,VASU,large_airport,Surat International Airport,Surat,IN,STV,VASU,21.115531,72.743251
26462,VAUD,medium_airport,Maharana Pratap Airport,Udaipur,IN,UDR,VAUD,24.6177005768,73.89610290530001
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,Colombo,LK,CMB,VCBI,7.180759906768799,79.88410186767578
26465,VCCB,medium_airport,Batticaloa International Airport,Batticaloa,LK,BTC,VCCB,7.705073,81.677163
26466,VCCC,large_airport,Colombo Ratmalana International Airport,Colombo,LK,RML,VCCC,6.821638,79.885859
26468,VCCJ,large_airport,Jaffna International Airport,Jaffna,LK,JAF,VCCJ,9.79233,80.070099
26469,VCCK,medium_airport,Koggala Airport,Galle,LK,KCT,VCCK,5.993680000305176,80.32029724121094
26471,VCCT,medium_airport,China Bay Airport,Trincomalee,LK,TRR,VCCT,8.539159,81.18128
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,Mattala,LK,HRI,VCRI,6.283878,81.124163
26473,VDBG,medium_airport,Battambang Airport,Battambang,KH,BBM,VDBG,13.0956,103.223999
513482,VDSA,large_airport,Siem Reap-Angkor International Airport,Siem Reap,KH,SAI,VDSA,13.36974,104.223831
26478,VDSV,large_airport,Sihanouk International Airport,Preah Sihanouk,KH,KOS,VDSV,10.570557,103.632067
26489,VEAT,medium_airport,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,IXA,VEAT,23.886999,91.240402
26491,VEBD,large_airport,Bagdogra Airport,Siliguri,IN,IXB,VEBD,26.6812,88.328598
26492,VEBI,medium_airport,Shillong Airport,Shillong,IN,SHL,VEBI,25.70359992980957,91.97869873046876
26545,VEBN,large_airport,Lal Bahadur Shastri International Airport,Varanasi,IN,VNS,VEBN,25.452171,82.862549
26494,VEBS,large_airport,Biju Patnaik International Airport,Bhubaneswar,IN,BBI,VEBS,20.251021,85.814747
26435,VEBU,medium_airport,Bilaspur Airport,Bilaspur,IN,PAB,VEBU,21.9884,82.111
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,CCU,VECC,22.654012,88.44765
317982,VEDG,medium_airport,Kazi Nazrul Islam Airport,Durgapur,IN,RDP,VEDG,23.6225,87.243
3319,VEDH,medium_airport,Darbhanga Airport,Darbhanga,IN,DBR,VEDH,26.192801,85.916901
312234,VEDO,small_airport,Deoghar Airport,Deoghar,IN,DGH,VEDO,24.446842,86.704955
26500,VEGK,medium_airport,Gorakhpur Airport,Gorakhpur,IN,GOP,VEGK,26.7397003174,83.4496994019
26501,VEGT,large_airport,Lokpriya Gopinath Bordoloi International Airport,Guwahati,IN,GAU,VEGT,26.106654,91.585226
26502,VEGY,medium_airport,Gaya Airport,Gaya,IN,GAY,VEGY,24.744301,84.951202
26504,VEIM,large_airport,Bir Tikendrajit International Airport,Imphal,IN,IMF,VEIM,24.76,93.896698
26505,VEJH,small_airport,Jharsuguda Airport,,IN,JRG,VEJH,21.9135,84.0504
26507,VEJT,medium_airport,Jorhat Airport,Jorhat,IN,JRH,VEJT,26.730456,94.175416
26509,VEKU,medium_airport,Silchar Airport,Silchar,IN,IXS,VEKU,24.9129009247,92.9786987305
26510,VELP,medium_airport,Lengpui Airport,Aizawl (Lengpui),IN,AJL,VELP,23.840599,92.619698
26511,VELR,medium_airport,Lilabari North Lakhimpur Airport,Lilabari,IN,IXI,VELR,27.295682,94.097266
26512,VEMN,medium_airport,Dibrugarh Airport,Dibrugarh,IN,DIB,VEMN,27.4839000702,95.0168991089
26513,VEMR,medium_airport,Dimapur Airport,Dimapur,IN,DMU,VEMR,25.8838996887,93.7711029053
26517,VEPT,medium_airport,Jay Prakash Narayan Airport,Patna,IN,PAT,VEPT,25.591299,85.087997
26519,VERC,medium_airport,Birsa Munda Airport,Ranchi,IN,IXR,VERC,23.314300537100003,85.3217010498
26521,VETZ,medium_airport,Tezpur Airport,,IN,TEZ,VETZ,26.7091007232666,92.78469848632812
26522,VEUK,medium_airport,Utkela Airport,Bhawanipatna,IN,UKE,VEUK,20.097778,83.183333
26523,VEVZ,large_airport,Visakhapatnam International Airport,Visakhapatnam,IN,VTZ,VOVZ,17.723506,83.227729
26525,VGBR,medium_airport,Barisal Airport,Barisal,BD,BZL,VGBR,22.801001,90.301201
26526,VGCB,medium_airport,Cox's Bazar Airport,Cox's Bazar,BD,CXB,VGCB,21.457517,91.963263
26527,VGEG,large_airport,Shah Amanat International Airport,Chattogram (Chittagong),BD,CGP,VGEG,22.249599,91.813301
26534,VGHS,large_airport,Hazrat Shahjalal International Airport,Dhaka,BD,DAC,VGHS,23.843347,90.397783
26529,VGJR,medium_airport,Jessore Airport,Jashore (Jessore),BD,JSR,VGJR,23.1838,89.160797
26530,VGRJ,medium_airport,Shah Makhdum Airport,Rajshahi,BD,RJH,VGRJ,24.437201,88.616501
26531,VGSD,medium_airport,Saidpur Airport,Saidpur,BD,SPD,VGSD,25.759199,88.908897
26532,VGSY,large_airport,Osmany International Airport,Sylhet,BD,ZYL,VGSY,24.963071,91.866903
26535,VHHH,large_airport,Hong Kong International Airport,Hong Kong,HK,HKG,VHHH,22.31184,113.914862
43192,VHST,heliport,Shun Tak Heliport,Central and Western,HK,HHP,VHSS,22.288868,114.152369
26537,VIAG,medium_airport,Agra Airport / Agra Air Force Station,Agra,IN,AGR,VIAG,27.157975,77.961025
26538,VIAL,medium_airport,Prayagraj Airport,Allahabad,IN,IXD,VEAB,25.4401,81.733902
26540,VIAR,large_airport,Sri Guru Ram Das Ji International Airport,Amritsar,IN,ATQ,VIAR,31.7096,74.797302
26542,VIAX,small_airport,Adampur Airport,Adampur,IN,AIP,VIAX,31.4338,75.758797
26546,VIBR,medium_airport,Kullu Manali Airport,Bhuntar,IN,KUU,VIBR,31.876699,77.154404
26549,VIBY,medium_airport,Bareilly Air Force Station,Bareilly,IN,BEK,VIBY,28.4221,79.450798
26550,VICG,large_airport,Shaheed Bhagat Singh International Airport,Chandigarh,IN,IXC,VICG,30.6735,76.788498
26554,VIDN,medium_airport,Dehradun Jolly Grant Airport,Dehradun (Jauligrant),IN,DED,VIDN,30.189243,78.176651
26555,VIDP,large_airport,Indira Gandhi International Airport,New Delhi,IN,DEL,VIDP,28.55563,77.09519
26556,VIDX,small_airport,Hindon Airport / Hindon Air Force Station,Ghaziabad,IN,HDO,VIDX,28.707701,77.358902
26557,VIGG,medium_airport,Kangra Airport,Kangra,IN,DHM,VIGG,32.164902,76.263018
26558,VIGR,medium_airport,Gwalior Airport,Gwalior,IN,GWL,VIGR,26.29330062866211,78.22779846191406
26559,VIHR,large_airport,Maharaja Agrasen International Airport,Hisar,IN,HSS,VIHR,29.186065,75.74142
26560,VIHX,large_airport,Halwara International Airport,Halwara,IN,HWR,VIHX,30.748501,75.629799
26562,VIJO,medium_airport,Jodhpur Airport,Jodhpur,IN,JDH,VIJO,26.251100540161133,73.04889678955078
26563,VIJP,large_airport,Jaipur International Airport,Jaipur,IN,JAI,VIJP,26.8242,75.812202
26564,VIJR,medium_airport,Jaisalmer Airport,,IN,JSA,VIJR,26.8887,70.864998
26565,VIJU,medium_airport,Jammu Airport,Jammu,IN,IXJ,VIJU,32.688849,74.838152
327453,VIKG,medium_airport,Kishangarh Airport Ajmer,Ajmer (Kishangarh),IN,KQH,VIKG,26.591007,74.812956
26569,VILH,medium_airport,Leh Kushok Bakula Rimpochee Airport,Leh,IN,IXL,VILH,34.135899,77.546501
26570,VILK,large_airport,Chaudhary Charan Singh International Airport,Lucknow,IN,LKO,VILK,26.760599,80.889297
26571,VIPK,medium_airport,Pathankot Airport,Pathankot,IN,IXP,VIPK,32.233611,75.634444
26573,VIPT,medium_airport,Pantnagar Airport,Pantnagar,IN,PGH,VIPT,29.0334,79.473701
26578,VISR,large_airport,Sheikh ul Alam International Airport,Srinagar,IN,SXR,VISR,33.987099,74.7742
26583,VLLB,large_airport,Luang Phabang International Airport,Luang Phabang,LA,LPQ,VLLB,19.904273,102.167191
31868,VLLN,small_airport,Luang Namtha Airport,Luang Namtha,LA,LXG,VLLN,20.966999,101.400002
32582,VLOS,small_airport,Oudomsay Airport,Oudomsay,LA,ODY,VLOS,20.68269920349121,101.99400329589844
26584,VLPS,large_airport,Pakse International Airport,Pakse,LA,PKZ,VLPS,15.133973,105.779871
26588,VLVT,large_airport,Wattay International Airport,Vientiane,LA,VTE,VLVT,17.985052,102.566692
32703,VLXK,small_airport,Xieng Khouang Airport,Xieng Khouang,LA,XKH,VLXK,19.450001,103.157997
26589,VMMC,large_airport,Macau International Airport,Nossa Senhora do Carmo,MO,MFM,VMMC,22.149599,113.592003
30707,VNBP,small_airport,Bharatpur Airport,Bharatpur,NP,BHR,VNBP,27.678101,84.429398
26593,VNBW,large_airport,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),NP,BWA,VNBW,27.504636,83.410381
26594,VNCG,small_airport,Bhadrapur Airport,Bhadrapur,NP,BDP,VNCG,26.5708007812,88.07959747310001
30936,VNDP,small_airport,Dolpa Airport,Dolpa,NP,DOP,VNDP,28.985659,82.818703
32301,VNDT,small_airport,Silgadi Doti Airport,Silgadi Doti,NP,SIH,VNDT,29.262226,80.935968
31712,VNJL,small_airport,Jumla Airport,Jumla,NP,JUM,VNJL,29.2742,82.193298
26595,VNJP,medium_airport,Janakpur Airport,Janakpur,NP,JKR,VNJP,26.708799,85.922401
308298,VNJS,small_airport,Jomsom Airport,Jomsom,NP,JMO,VNJS,28.780426,83.723
26596,VNKT,large_airport,Tribhuvan International Airport,Kathmandu,NP,KTM,VNKT,27.6966,85.3591
28150,VNLK,medium_airport,Tenzing-Hillary Airport,Lukla,NP,LUA,VNLK,27.686768,86.729479
26597,VNNG,medium_airport,Nepalgunj Airport,Nepalgunj,NP,KEP,VNNG,28.1036,81.667
26598,VNPK,medium_airport,Pokhara Domestic Airport,Pokhara,NP,PKR,VNPK,28.200621,83.981203
26599,VNSI,small_airport,Simara Airport,Simara,NP,SIF,VNSI,27.159803,84.980021
32311,VNSK,small_airport,Surkhet Airport,Surkhet,NP,SKH,VNSK,28.586,81.636002
31675,VNST,small_airport,Simikot Airport,Simikot,NP,IMK,VNST,29.9711,81.818901
308293,VNTJ,medium_airport,Taplejung Airport,Taplejung,NP,TPJ,VNTJ,27.3509,87.69525
32463,VNTR,small_airport,Tumling Tar Airport,Tumling Tar,NP,TMI,VNTR,27.315001,87.193298
26600,VNVT,medium_airport,Biratnagar Airport,Biratnagar,NP,BIR,VNVT,26.48150062561035,87.26399993896484
26602,VOAT,medium_airport,Agatti Airport,Agatti,IN,AGX,VOAT,10.8237,72.176003
35145,VOBL,large_airport,Kempegowda International Airport Bengaluru,Bengaluru,IN,BLR,VOBL,13.1979,77.706299
26606,VOBZ,large_airport,Vijayawada International Airport,Vijayawada,IN,VGA,VOBZ,16.530011,80.804888
26607,VOCB,large_airport,Coimbatore International Airport,Coimbatore,IN,CJB,VOCB,11.03,77.043404
26609,VOCI,large_airport,Cochin International Airport,Kochi,IN,COK,VOCI,10.151047,76.400838
26610,VOCL,large_airport,Calicut International Airport,Calicut,IN,CCJ,VOCL,11.135996,75.955152
26611,VOCP,medium_airport,Kadapa Airport,Kadapa,IN,CDP,VOCP,14.513154,78.769183
342094,VOGA,large_airport,Manohar International Airport,Mopa,IN,GOX,VOGA,15.744257,73.860625
506610,VOGB,small_airport,Kalaburagi Airport,Kalaburagi,IN,GBI,VOGB,17.308154,76.965246
26444,VOGO,large_airport,Goa Dabolim International Airport,Vasco da Gama,IN,GOI,VOGO,15.380062,73.833328
35141,VOHS,large_airport,Rajiv Gandhi International Airport,Hyderabad,IN,HYD,VOHS,17.231318,78.429855
329504,VOKN,large_airport,Kannur International Airport,Kannur,IN,CNN,VOKN,11.916343,75.544979
340146,VOKU,medium_airport,Kurnool Airport,Orvakal,IN,KJB,VOKU,15.716288,78.16923
26616,VOMD,medium_airport,Madurai Airport,Madurai,IN,IXM,VOMD,9.83450984955,78.09339904790001
26617,VOML,large_airport,Mangaluru International Airport,Mangaluru,IN,IXE,VOML,12.95471,74.886812
26618,VOMM,large_airport,Chennai International Airport,Chennai,IN,MAA,VOMM,12.990005,80.169296
31996,VOMY,medium_airport,Mysore Airport,Mysore,IN,MYQ,VOMY,12.229751,76.653683
26620,VOPB,large_airport,Veer Savarkar International Airport / INS Utkrosh,Port Blair,IN,IXZ,VOPB,11.640194,92.72902
26621,VOPC,medium_airport,Pondicherry Airport,Puducherry (Pondicherry),IN,PNY,VOPC,11.968,79.812
26623,VORY,medium_airport,Rajahmundry Airport,Madhurapudi,IN,RJA,VORY,17.105799,81.813204
3342,VOTK,small_airport,Tuticorin Airport,Vagaikulam,IN,TCR,VOTK,8.724241,78.025803
26627,VOTP,large_airport,Tirupati International Airport,Tirupati,IN,TIR,VOTP,13.631988,79.539869
26628,VOTR,large_airport,Tiruchirappalli International Airport,Tiruchirappalli,IN,TRZ,VOTR,10.762915,78.717741
26629,VOTV,large_airport,Thiruvananthapuram International Airport,Thiruvananthapuram,IN,TRV,VOTV,8.481889,76.920029
315554,VQBT,small_airport,Bathpalathang Airport,Jakar,BT,BUT,VQBT,27.5622,90.7471
26632,VQPR,large_airport,Paro International Airport,Paro,BT,PBH,VQPR,27.4032,89.424599
606,VQTY,small_airport,Yongphulla Airport,Yongphulla,BT,YON,VQTY,27.25627,91.514633
316420,VRMD,small_airport,Dharavandhoo Airport,Baa Atoll,MV,DRV,VRMD,5.1561,73.1302
26633,VRMG,large_airport,Gan International Airport,Gan,MV,GAN,VRMG,-0.692975,73.152627
26634,VRMH,large_airport,Hanimaadhoo International Airport,Haa Dhaalu Atoll,MV,HAQ,VRMH,6.743235,73.167072
26635,VRMK,medium_airport,Kadhdhoo Airport,Kadhdhoo,MV,KDO,VRMK,1.8591699600219729,73.52189636230469
26636,VRMM,large_airport,Velana International Airport,Malé,MV,MLE,VRMM,4.19183,73.529099
308991,VRMO,small_airport,Kooddoo Airport,Huvadhu Atoll,MV,GKK,VRMO,0.7324,73.4336
26637,VRMT,medium_airport,Kaadedhdhoo Airport,Huvadhu Atoll,MV,KDM,VRMT,0.488131,72.996902
301316,VRMV,medium_airport,Villa International Airport Maamigili,Maamigili,MV,VAM,VRMV,3.471751,72.832633
316419,VRNT,small_airport,Thimarafushi Airport,Thimarafushi,MV,TMF,VRNT,2.211,73.1533
26638,VTBD,large_airport,Don Mueang International Airport,Bangkok,TH,DMK,VTBD,13.9126,100.607002
26643,VTBO,medium_airport,Trat Airport,Laem Ngop,TH,TDX,VTBO,12.2746,102.319
28118,VTBS,large_airport,Suvarnabhumi Airport,Bangkok,TH,BKK,VTBS,13.6811,100.747002
26645,VTBU,large_airport,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,UTP,VTBU,12.6799,101.004997
26647,VTCC,large_airport,Chiang Mai International Airport,Chiang Mai,TH,CNX,VTCC,18.7667999268,98.962600708
26648,VTCH,medium_airport,Mae Hong Son Airport,Mae Hong Son,TH,HGN,VTCH,19.3013,97.9758
26649,VTCL,medium_airport,Lampang Airport,,TH,LPT,VTCL,18.27090072631836,99.50420379638672
26650,VTCN,medium_airport,Nan Airport,,TH,NNT,VTCN,18.807899475097656,100.78299713134766
302310,VTCO,small_airport,Lamphun Airport,,TH,,VTCO,18.548986,99.012426
26653,VTCT,large_airport,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,TH,CEI,VTCT,19.952299,99.882896
26654,VTPB,medium_airport,Phetchabun Airport,,TH,PHY,VTPB,16.6760005951,101.194999695
26655,VTPH,medium_airport,Hua Hin Airport,Hua Hin,TH,HHQ,VTPH,12.6361999512,99.951499939
26658,VTPM,medium_airport,Mae Sot Airport,,TH,MAQ,VTPM,16.699899673461914,98.54509735107422
26660,VTPO,medium_airport,Sukhothai Airport,,TH,THS,VTPO,17.238000869750977,99.81819915771484
26661,VTPP,medium_airport,Phitsanulok Airport,Phitsanulok,TH,PHS,VTPP,16.7829,100.278999
26665,VTSB,medium_airport,Surat Thani Airport,Surat Thani,TH,URT,VTSB,9.13259983063,99.135597229
26666,VTSC,medium_airport,Narathiwat Airport,,TH,NAW,VTSC,6.519919872283936,101.74299621582033
26667,VTSE,medium_airport,Chumphon Airport,Chumphon,TH,CJM,VTSE,10.7112,99.361702
26668,VTSF,medium_airport,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,TH,NST,VTSF,8.539620399475098,99.9447021484375
26669,VTSG,large_airport,Krabi International Airport,Krabi,TH,KBV,VTSG,8.095591,98.988955
26672,VTSM,large_airport,Samui International Airport,Na Thon (Ko Samui Island),TH,USM,VTSM,9.54779,100.061996
26674,VTSP,large_airport,Phuket International Airport,Phuket,TH,HKT,VTSP,8.113257,98.3174
26675,VTSR,medium_airport,Ranong Airport,Ranong,TH,UNN,VTSR,9.77762,98.585503
26676,VTSS,large_airport,Hat Yai International Airport,Hat Yai,TH,HDY,VTSS,6.93321,100.392998
26677,VTST,medium_airport,Trang Airport,Trang,TH,TST,VTST,7.50874,99.6166
26678,VTUD,large_airport,Udon Thani International Airport,Udon Thani,TH,UTH,VTUD,17.386186,102.788577
26679,VTUI,medium_airport,Sakon Nakhon Airport,,TH,SNO,VTUI,17.195100784301758,104.11900329589844
26680,VTUJ,medium_airport,Surin Airport,Surin,TH,PXR,VTUJ,14.868300437927,103.49800109863
26681,VTUK,medium_airport,Khon Kaen Airport,Khon Kaen,TH,KKC,VTUK,16.466600418099997,102.783996582
26682,VTUL,medium_airport,Loei Airport,,TH,LOE,VTUL,17.43910026550293,101.72200012207033
26684,VTUO,medium_airport,Buri Ram Airport,Buriram,TH,BFV,VTUO,15.2295,103.252998
26687,VTUU,medium_airport,Ubon Ratchathani Airport,Ubon Ratchathani,TH,UBP,VTUU,15.2512998581,104.870002747
26688,VTUV,medium_airport,Roi Et Airport,Roi Et,TH,ROI,VTUV,16.1168,103.774002
26689,VTUW,medium_airport,Nakhon Phanom Airport,Nakhon Phanom,TH,KOP,VTUW,17.383801,104.642998
26690,VVBM,medium_airport,Buon Ma Thuot Airport,Buon Ma Thuot,VN,BMV,VVBM,12.668299675,108.120002747
26691,VVCA,small_airport,Chu Lai Airport,Tam Nghĩa,VN,VCL,VVCA,15.4033,108.706001
26692,VVCI,large_airport,Cat Bi International Airport,Haiphong (Hai An),VN,HPH,VVCI,20.817428,106.724315
301824,VVCM,medium_airport,Cà Mau Airport,Ca Mau City,VN,CAH,VVCM,9.177667,105.177778
26693,VVCR,large_airport,Cam Ranh International Airport / Cam Ranh Air Base,Nha Trang/nha Trang aiurportCam Ranh,VN,CXR,VVCR,11.9982,109.219002
26694,VVCS,medium_airport,Con Dao Airport,Con Dao,VN,VCS,VVCS,8.73183,106.633003
26695,VVCT,large_airport,Can Tho International Airport,Can Tho,VN,VCA,VVCT,10.083397,105.709371
26696,VVDB,medium_airport,Dien Bien Phu Airport,Dien Bien Phu,VN,DIN,VVDB,21.3974990845,103.008003235
35144,VVDH,medium_airport,Dong Hoi Airport,Dong Hoi,VN,VDH,VVDH,17.515,106.590556
30923,VVDL,medium_airport,Lien Khuong Airport,Da Lat,VN,DLI,VVDL,11.750556,108.366997
26697,VVDN,large_airport,Da Nang International Airport,Da Nang,VN,DAD,VVDN,16.0439,108.198997
26700,VVNB,large_airport,Noi Bai International Airport,Hanoi (Soc Son),VN,HAN,VVNB,21.221201,105.806999
26702,VVPB,medium_airport,Phu Bai International Airport,Huế,VN,HUI,VVPB,16.400628,107.703094
26703,VVPC,medium_airport,Phu Cat Airport,Quy Nohn,VN,UIH,VVPC,13.955,109.042
26704,VVPK,medium_airport,Pleiku Airport,Pleiku,VN,PXU,VVPK,14.00450038909912,108.01699829101562
26705,VVPQ,large_airport,Phú Quốc International Airport,Phu Quoc Island,VN,PQC,VVPQ,10.169783,103.99353
32580,VVRG,medium_airport,Rach Gia Airport,Rach Gia,VN,VKG,VVRG,9.95802997234,105.132379532
26707,VVTH,medium_airport,Dong Tac Airport,Tuy Hoa,VN,TBB,VVTH,13.0496,109.334
26708,VVTS,large_airport,Tan Son Nhat International Airport,Ho Chi Minh City,VN,SGN,VVTS,10.8188,106.652
327354,VVTX,small_airport,Tho Xuan Airport,Thanh Hóa,VN,THD,VVTX,19.901667,105.467778
332254,VVVD,medium_airport,Van Don International Airport,Van Don,VN,VDO,VVVD,21.120693,107.41539
26709,VVVH,medium_airport,Vinh Airport,Vinh,VN,VII,VVVH,18.7376003265,105.67099762
26712,VYBG,small_airport,Bagan Airport,Nyaung U,MM,NYU,VYBG,21.178800582885746,94.9301986694336
26713,VYBM,small_airport,Banmaw Airport,Banmaw,MM,BMO,VYBM,24.27044,97.2476
26716,VYDW,medium_airport,Dawei Airport,Dawei,MM,TVY,VYDW,14.1039,98.203598
509451,VYHH,medium_airport,Heho Airport,Heho,MM,HEH,VYHH,20.74714,96.792029
26720,VYKG,medium_airport,Kengtung Airport,Kengtung,MM,KET,VYKG,21.30159950256348,99.63600158691406
31749,VYKI,small_airport,Kanti Airport,Kanti,MM,KHM,VYKI,25.9883,95.6744
26722,VYKP,medium_airport,Kyaukpyu Airport,Kyaukpyu,MM,KYP,VYKP,19.42639923095703,93.53479766845705
26723,VYKT,medium_airport,Kawthoung Airport,Kawthoung,MM,KAW,VYKT,10.04930019378662,98.53800201416016
26724,VYLK,medium_airport,Loikaw Airport,Loikaw,MM,LIW,VYLK,19.691499710083008,97.2147979736328
26725,VYLS,medium_airport,Lashio Airport,Lashio,MM,LSH,VYLS,22.9778995513916,97.752197265625
26727,VYMD,large_airport,Mandalay International Airport,Mandalay,MM,MDL,VYMD,21.70219993591309,95.97789764404295
26728,VYME,medium_airport,Myeik Airport,Mkeik,MM,MGZ,VYME,12.439800262451172,98.62149810791016
26729,VYMK,medium_airport,Myitkyina Airport,Myitkyina,MM,MYT,VYMK,25.3836,97.351898
26730,VYMM,small_airport,Mawlamyine Airport,Mawlamyine,MM,MNU,VYMM,16.444700241088867,97.66069793701172
26732,VYMS,medium_airport,Mong Hsat Airport,Mong Hsat,MM,MOG,VYMS,20.51679992675781,99.25679779052734
30101,VYMW,small_airport,Magway Airport,Magway,MM,MWQ,VYMW,20.1656,94.941399
26717,VYNT,large_airport,Nay Pyi Taw International Airport,Naypyitaw,MM,NYT,VYNT,19.623501,96.200996
26736,VYPN,small_airport,Pathein Airport,Pathein,MM,BSX,VYPN,16.815201,94.7799
26737,VYPT,medium_airport,Putao Airport,Putao,MM,PBU,VYPT,27.32990074157715,97.42630004882812
26740,VYSW,medium_airport,Sittwe Airport,Sittwe,MM,AKY,VYSW,20.133165,92.870693
26741,VYTD,medium_airport,Thandwe Airport,Thandwe,MM,SNW,VYTD,18.4606990814209,94.30010223388672
26742,VYTL,medium_airport,Tachileik Airport,Tachileik,MM,THL,VYTL,20.483800888061523,99.9354019165039
26744,VYYY,large_airport,Yangon International Airport,Yangon,MM,RGN,VYYY,16.907300949099998,96.1332015991
26745,WAAA,large_airport,Sultan Hasanuddin International Airport,Makassar,ID,UPG,WAAA,-5.075539,119.553702
26746,WABB,medium_airport,Frans Kaisiepo Airport,Biak,ID,BIK,WABB,-1.19002,136.108002
26750,WADB,medium_airport,Sultan Muhammad Salahuddin Airport,Bima,ID,BMU,WADB,-8.537184,118.685002
26751,WADD,large_airport,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",ID,DPS,WADD,-8.748409,115.167123
46589,WADE,small_airport,Lieutenant Colonel Wisnu Airfield,"Gerokgak, Buleleng",ID,,WADE,-8.139292,114.615367
299629,WADL,large_airport,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",ID,LOP,WADL,-8.759962,116.278169
26752,WADS,small_airport,Sultan Muhammad Kaharuddin III Airport,Sumbawa Besar,ID,SWQ,WADS,-8.48904,117.412003
26753,WADT,small_airport,Tambolaka Airport,Radamata,ID,TMC,WATK,-9.409224,119.242558
26754,WADW,small_airport,Umbu Mehang Kunda Airport,Waingapu-Sumba Island,ID,WGP,WATU,-9.66922,120.302002
46587,WADY,small_airport,Banyuwangi Airport,"Rogojampi, Banyuwangi",ID,BWX,WADY,-8.31015,114.3401
26773,WAEE,medium_airport,Sultan Babullah Airport,Ternate,ID,TTE,WAEE,0.831012,127.381611
352892,WAFB,medium_airport,Toraja Airport,Toraja,ID,TRT,WAFB,-3.185833,119.91775
331735,WAFD,small_airport,Bua - Palopo Lagaligo Airport,Palopo,ID,LLO,WAFD,-3.08227,120.244823
26769,WAFF,medium_airport,Mutiara - SIS Al-Jufrie Airport,Palu,ID,PLW,WAFF,-0.916462,119.908647
506525,WAFU,small_airport,Tanjung Api Airport,Tojo Una-Una,ID,OJU,WAFU,-0.865437,121.628625
344101,WAGB,small_airport,Haji Muhammad Sidik Airport,Muara Teweh,ID,HMS,WAGB,-1.02581,114.92881
343797,WAGF,small_airport,Seruyan Kuala Pembuang Airport,Seruyan,ID,KLP,WAGF,-3.376062,112.536521
26780,WAGG,medium_airport,Tjilik Riwut Airport,Palangkaraya,ID,PKY,WAGG,-2.227146,113.943388
332202,WAHI,large_airport,Yogyakarta International Airport,Yogyakarta,ID,YIA,WAHI,-7.905338,110.057264
26833,WAHL,medium_airport,Tunggul Wulung Airport,Cilacap,ID,CXP,WAHL,-7.64506,109.033997
42250,WAHU,small_airport,Dewadaru Airport,Karimunjawa,ID,KWB,WAHU,-5.80091,110.47838
26755,WAJJ,large_airport,Dortheys Hiyo Eluay International Airport,Sentani,ID,DJJ,WAJJ,-2.579627,140.519857
41428,WAJO,medium_airport,Oksibil Airport,Oksibil,ID,OKL,WAJO,-4.9071,140.6277
26757,WAKK,medium_airport,Mopah International Airport,Merauke,ID,MKQ,WAKK,-8.523898,140.419693
41437,WAKT,medium_airport,Tanah Merah Airport,Tanah Merah,ID,TMH,WAKT,-6.09669,140.303521
35277,WALJ,small_airport,Datadawai Airport,Datadawai-Borneo Island,ID,DTD,WALJ,0.807028,114.529052
26760,WALL,large_airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID,BPN,WALL,-1.268342,116.89452
26762,WALR,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,ID,TRK,WAQQ,3.325145,117.564169
26763,WALS,medium_airport,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,ID,AAP,WALS,-0.374478,117.250128
26767,WAMG,small_airport,Jalaluddin Airport,Gorontalo,ID,GTO,WAMG,0.637119,122.849998
26768,WAMH,medium_airport,Naha Airport,"Tabukan Utara, Sangihe Islands",ID,NAH,WAMH,3.68478,125.527162
526307,WAMI,small_airport,Bolaang Mongondow Airport,Lolak,ID,LKM,WAMI,0.88855,124.033634
26770,WAMM,large_airport,Sam Ratulangi International Airport,Manado,ID,MDC,WAMM,1.548591,124.92625
41405,WAMY,small_airport,Buol - Pogogul Airport,Buol,ID,UOL,WAFY,1.102318,121.413358
26775,WAOC,small_airport,Bersujud Airport,Batu Licin,ID,BTW,WAOC,-3.41241,115.995003
26777,WAOI,small_airport,Iskandar Airport,Pangkalanbun,ID,PKN,WAGI,-2.7052,111.672997
31730,WAOK,small_airport,Gusti Syamsir Alam Airport,Stagen,ID,KBU,WAOK,-3.294796,116.163815
